29 ,36.138882,4005515,436.422
31 ,34.525013,3364856,406.625
33 ,32.880976,2742112,389.266
35 ,31.277197,2226505,373.016
37 ,29.704928,1766223,342.375
39 ,28.114930,1346979,298.484
41 ,26.524919,973882,263.969
43 ,25.074577,667389,296.562
45 ,23.865224,425685,279.562
47 ,22.950479,267623,270.391
49 ,22.201355,176425,243.922
