29 ,35.784362,3083614,419.516
31 ,34.299109,2457006,366.938
33 ,32.842417,1907617,343.672
35 ,31.499637,1470879,325.656
37 ,30.250259,1126075,312.641
39 ,29.023562,844750,292.047
41 ,27.859203,624505,277.500
43 ,26.751384,455241,273.797
45 ,25.678567,319066,266.812
47 ,24.694054,220982,259.484
49 ,23.834517,153899,253.953
