29 ,35.493707,5980989,470.000
31 ,33.715596,5084922,431.406
33 ,31.923658,4146512,407.938
35 ,30.221578,3391671,395.047
37 ,28.619165,2731713,371.016
39 ,27.039068,2142294,325.547
41 ,25.556605,1646883,288.484
43 ,24.194337,1242673,317.797
45 ,22.886640,878800,301.094
47 ,21.649502,595828,287.266
49 ,20.548478,389972,223.516
