29 ,35.427246,6674771,100.027
31 ,33.805564,5819136,101.561
33 ,31.922971,4739317,104.300
35 ,30.026662,3832817,99.701
37 ,28.593766,3182738,82.086
39 ,26.932870,2491957,62.820
41 ,25.276555,1887749,52.495
43 ,24.049903,1490620,69.352
45 ,22.687035,1081772,78.412
47 ,21.330276,786975,73.448
49 ,20.369717,584907,42.694
