29 ,35.488266,3466285,57.070
31 ,34.171027,2859367,94.534
33 ,32.703719,2207261,81.435
35 ,31.216570,1659009,84.132
37 ,30.099922,1310381,84.743
39 ,28.827618,971212,66.536
41 ,27.545856,695388,63.969
43 ,26.559876,527240,57.659
45 ,25.469849,372032,69.333
47 ,24.377110,255790,64.628
49 ,23.565922,188894,56.485
