25 ,39.840210,16836,69.922
27 ,38.370461,14312,55.703
29 ,36.826619,12033,45.188
31 ,35.293719,9931,39.375
33 ,33.679245,8078,40.219
35 ,32.164283,6597,36.016
37 ,30.582764,5166,28.219
39 ,28.938346,3992,27.938
41 ,27.420531,2944,19.328
43 ,25.959609,2084,13.062
45 ,24.708547,1429,8.922
47 ,23.608138,956,5.766
