29 ,40.262296,1431406,33.366
31 ,39.133080,1219871,46.502
33 ,37.719588,979698,72.002
35 ,36.297639,801953,62.468
37 ,35.141809,676247,66.615
39 ,33.719997,547148,68.478
41 ,32.283241,437857,70.709
43 ,31.186468,364129,48.505
45 ,29.993585,292481,69.097
47 ,28.705744,245123,63.537
49 ,27.651180,205663,62.356
